"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
-0.97471768,1.3257078,0.99570556,-0.44078508,-0.39928765,-0.38567762,-0.97814016,0.35274149,0.78539816,-1.5707963,0,-0.78539816,0,-0.78539816,-1.5707963,0,0.34333497,0.35970007,0.401509,0.33450961,0.28359823,0.31600742,0.22749962,0.45365946,0.30027652,0,0,0.22624716,0.30353459,0,0.12049677,0,1.8158386
-0.45712759,1.3923088,-1.1894443,-1.0358077,-1.2543074,-1.0574554,-0.66405141,1.3666347,0.78539816,0,-1.5707963,0,1.5707963,1.5707963,0,0,0.35303647,0.189958,0.31134199,0.2317542,0.28089173,0,0,0.4305421,0.23487815,0.29082515,0,0,0.25349513,0.1272442,0,0.33773634,0.658993
0.95401587,-0.54420823,-1.3315798,0.84360374,0.44043117,0.73437119,-0.74099809,-0.6816725,0.78539816,0,1.5707963,0.78539816,-1.5707963,-0.78539816,0.78539816,1.5707963,0,0.23133634,0.34123324,0.28726209,0,0.32951846,0,0.29763044,0.30412836,0.1982761,0,0.23890421,0.2820777,0,0,0,1.4384613
-1.0764385,0.73046965,-0.34070407,0.91012491,0.054802768,0.58348183,-1.4732026,-1.2240196,-1.5707963,-1.5707963,-1.5707963,-1.5707963,-1.5707963,-0.78539816,1.5707963,0.78539816,0,0.21062868,0,0,0,0.28741502,0.38875751,0,0,0,0,0,0.29725809,0.51641647,0,0,0.72654135
-1.1301786,-0.84194913,-0.90570872,-1.2300752,0.94705157,-1.3542051,0.71396536,-1.2681148,-0.78539816,-1.5707963,1.5707963,1.5707963,0,-0.78539816,0.78539816,0,0.25102791,0.26826267,0.34962976,0,0.43055338,0.38062635,0.29138038,0,0,0.28661075,0.36378593,0.40989772,0,0,0.31253853,0,0.84841069
-1.3198729,-0.31857798,-1.0662013,-0.0015246935,-0.49278164,-0.94276677,1.1123185,-0.88080597,-0.78539816,0.78539816,1.5707963,0,-1.5707963,1.5707963,0,0,0,0.33258266,0.32955221,0.24208656,0,0,0.28407369,0,0,0,0.43940103,0.36183916,0.25977963,0.40202599,0,0.25808031,1.8654617
0.097696257,-1.071974,0.36687196,-0.92929372,1.3590726,-0.5867112,0.60416249,0.53157997,-0.78539816,1.5707963,-1.5707963,1.5707963,0,-0.78539816,0.78539816,-1.5707963,0,0,0.29399982,0,0.3212506,0,0.34520454,0.29046666,0,0,0,0.23165101,0.25983741,0.15543032,0,0,0.80853392
-0.80566586,-0.56180015,1.4523631,-0.30900299,-0.36063552,-1.0689314,1.2390142,-1.506193,0.78539816,-1.5707963,-0.78539816,-1.5707963,0.78539816,-1.5707963,-0.78539816,0,0,0.28848122,0.35779481,0.24346202,0.34544429,0,0.39358178,0,0.35030064,0,0.28741233,0,0,0,0.37678884,0,1.5067758
0.86315233,-0.8736774,-0.091927181,0.64346148,1.2952005,0.33958223,-0.91533711,0.3084427,0.78539816,0.78539816,1.5707963,0.78539816,0.78539816,1.5707963,1.5707963,0.78539816,0.32206773,0,0.32739189,0,0,0.29603953,0,0.3001558,0.30607936,0.3666038,0,0.26430929,0.26343333,0.43659709,0.38659778,0,0.76946803
-1.1362981,-0.020745118,0.053581305,-1.0960985,0.17233181,-0.16771164,-0.72085288,-1.3930121,-1.5707963,-1.5707963,-1.5707963,0.78539816,-1.5707963,0.78539816,0,-0.78539816,0,0.33885249,0,0,0.22202261,0,0,0,0,0,0.30255861,0.40310459,0,0.41534318,0.25770174,0,1.5093481
1.3107736,1.3240807,-1.2173363,1.4215249,-0.2425475,1.2913852,-0.95325608,0.74757749,1.5707963,0,0.78539816,-0.78539816,-0.78539816,1.5707963,-0.78539816,0.78539816,0,0.24228538,0,0,0.34775606,0,0.42461675,0.30683967,0,0,0,0,0.27954946,0,0,0.39070285,0.85395724
-0.90559527,0.67676547,-1.3098006,-0.67826782,1.1925279,-0.54451093,-0.1358683,0.39927685,0,-1.5707963,0.78539816,-0.78539816,0,-1.5707963,-1.5707963,0.78539816,0.27472154,0.31177721,0.24718779,0.25283971,0,0.15930738,0,0,0.34817929,0,0.36707049,0,0.29115738,0,0,0,0.9661522
0.093430028,-0.51785375,-1.3563587,-0.92436135,-0.56553374,1.5337561,1.0713407,1.5561883,1.5707963,-0.78539816,0.78539816,0,0,-1.5707963,1.5707963,0.78539816,0,0.36564963,0,0.36677796,0.23164802,0.22312047,0.24821289,0.26235278,0,0.31878113,0,0,0,0,0,0.16623069,1.2141736
1.1668149,0.83609557,-0.085717854,1.3310549,-0.24098204,-0.67216651,0.064671542,-0.056449501,0,0,0,0.78539816,-1.5707963,0.78539816,-0.78539816,0,0.24618862,0.23436508,0.19087006,0,0.38052754,0.1373526,0.31563024,0.25829475,0.31683863,0,0.37285249,0,0,0.17485509,0.34682049,0,1.9278983
-1.0754585,1.4935638,1.001864,-0.60868089,-1.0740476,0.074157046,-0.85481286,-0.33654692,-1.5707963,-1.5707963,0.78539816,1.5707963,-1.5707963,0,1.5707963,0.78539816,0.35389333,0,0,0,0.32619685,0,0.096918856,0.22963004,0,0.22895867,0.23990732,0.012558343,0,0.35082777,0,0.28874766,0.75239197
-1.2309776,1.4880905,0.11753123,-0.71437403,0.68272492,1.4613997,0.77374391,1.2619681,1.5707963,-1.5707963,0.78539816,-1.5707963,0.78539816,1.5707963,-0.78539816,-1.5707963,0.23592274,0.23875234,0,0,0.39883446,0.30640819,0.37187381,0.3758097,0.26118837,0,0,0,0.24945273,0.25793931,0,0,1.0703802
1.2569901,-0.97840767,-1.0017913,-1.3119082,-1.544284,1.0577594,-0.51004793,1.03087,0,-1.5707963,0.78539816,-1.5707963,0.78539816,-1.5707963,-0.78539816,-1.5707963,0.31532369,0.36395535,0.14781375,0,0.36425775,0,0.25403097,0.33723598,0.33448929,0.30706391,0.40438673,0.23373387,0.37655661,0,0,0.28603937,1.9773906
1.5415943,0.86047821,1.3063654,-0.50710786,0.17910075,0.50054378,-0.54577293,0.64483096,-0.78539816,-1.5707963,-1.5707963,0.78539816,-1.5707963,1.5707963,0.78539816,-0.78539816,0.32872592,0.19979479,0.33182815,0.18566818,0.39636072,0,0.24323232,0.29698398,0,0,0,0,0,0,0,0,1.76065
-0.58769197,-0.17171706,1.0750676,1.3615709,0.5614601,-0.88443813,1.2647436,0.53049015,0,0,-0.78539816,1.5707963,-1.5707963,0,-0.78539816,1.5707963,0.34033443,0.34363704,0,0.34934474,0.3158187,0.39532743,0,0.30464283,0.23890011,0.38393009,0.24103581,0.20205111,0,0.27930763,0,0,0.68857261
-0.93369781,-0.40386174,1.2775086,1.4436495,0.89677933,-1.1914032,0.59806169,-1.4736737,0,0,-0.78539816,1.5707963,-0.78539816,-0.78539816,0,0,0,0.19042149,0.33852551,0,0.41785191,0,0,0.20557706,0,0.27674197,0,0.32050333,0.33193513,0.24474964,0.22583974,0,1.4716882
0.32786007,-0.0093055071,0.6819754,1.4304855,-0.43814164,0.04671641,-0.23546448,0.95524254,1.5707963,1.5707963,-0.78539816,-0.78539816,-0.78539816,0.78539816,0.78539816,0,0,0,0.33131537,0.25079312,0,0.28869813,0.36037174,0,0,0.28555309,0.25949129,0.2446514,0,0.33387552,0.43300859,0,2.0657898
0.84500156,-1.1992283,1.0280951,0.43441846,0.20976256,0.61235011,-0.089283478,1.0938667,0,0,0,-1.5707963,-1.5707963,-1.5707963,0,0,0.24563799,0.31110708,0.32816767,0.39778043,0.2690021,0.29774247,0.32127328,0,0.36156039,0.39000313,0.34239233,0,0,0.28321698,0,0,1.8397074
-1.0174513,-0.61596143,-0.91598634,-1.1783859,-0.53154636,0.98984378,-1.5703429,-0.23325745,0.78539816,1.5707963,0.78539816,-1.5707963,0,-0.78539816,0,-0.78539816,0.36490511,0.16810026,0,0.23773402,0.32040867,0,0.36536079,0,0,0,0,0,0,0.31728235,0,0,1.375614
1.5407112,-1.4148598,-0.83371265,-0.70521002,0.76427428,-0.81448938,-1.2038737,1.4934882,0,0.78539816,0.78539816,1.5707963,0.78539816,1.5707963,0.78539816,-1.5707963,0.21576868,0,0.30446882,0,0,0.35963634,0.40773716,0,0,0,0.35129497,0,0,0.30563905,0.43206681,0,1.0511174
1.1905211,0.28419927,1.316255,-0.79762957,-0.58440214,-1.428078,0.060943655,0.1208093,1.5707963,-0.78539816,0,0,0,-1.5707963,0,0.78539816,0.24773423,0,0.41895037,0.34854172,0.34817052,0.35944978,0,0,0.33056993,0.3282903,0.50248592,0.32943185,0.23994373,0.34074674,0,0,2.0665389
0.8606985,-1.2744942,-1.0455743,1.1021346,0.74626314,1.2067403,-0.43801917,-1.0366026,1.5707963,0.78539816,1.5707963,-0.78539816,-1.5707963,0.78539816,-1.5707963,0.78539816,0.423626,0.313578,0,0.39356941,0,0.25037899,0.32644092,0.22038914,0,0,0.21793154,0.25435223,0.40117356,0.24235127,0.42656305,0.29954059,1.3308546
0.77395448,-1.4822739,0.2517638,-0.33113615,1.4968605,-0.13964985,-0.32530061,-0.95619609,-1.5707963,1.5707963,0.78539816,0.78539816,1.5707963,-0.78539816,1.5707963,-0.78539816,0,0.25550492,0.21888212,0.42653651,0,0.36473793,0.37889067,0,0,0,0,0,0,0,0,0,1.457522
0.72461835,-1.2940696,-0.1811422,-0.25374036,-1.4730358,-1.5626395,0.43222345,1.0172581,0.78539816,-1.5707963,0.78539816,-0.78539816,-0.78539816,-1.5707963,-1.5707963,-0.78539816,0,0,0.18885902,0,0.2682422,0.20997801,0.25462965,0.29154697,0,0,0.32288881,0.25566285,0,0.28546383,0.31750852,0,0.70704973
0.73801598,0.82672998,-0.41355369,-1.3939319,-0.956794,0.97599824,1.3471488,0.071730798,-0.78539816,-1.5707963,-0.78539816,-0.78539816,0.78539816,-0.78539816,0.78539816,-1.5707963,0.35805356,0.23261798,0.29439036,0.2936271,0.22851677,0.42478503,0.29860852,0.35861331,0,0,0.30324432,0,0.33029931,0.41290875,0,0.28577876,1.8385071
-0.33719147,0.25607403,-0.14564691,-0.58687469,0.99800544,0.51425742,0.6029854,-0.40221943,0.78539816,-1.5707963,1.5707963,1.5707963,1.5707963,0,1.5707963,1.5707963,0.22847311,0.1610582,0,0.31731796,0.39216065,0,0.21981033,0.23497567,0.36168423,0,0.32306574,0.21611287,0,0.3491796,0.20405551,0,1.563153
0.78025667,0.76616823,-0.39890776,-0.28396841,-0.57778067,-0.096872028,-0.78318041,0.35999485,0,1.5707963,-0.78539816,1.5707963,1.5707963,0,-0.78539816,1.5707963,0.28382658,0,0,0.35190872,0.33097933,0.30482194,0.38005851,0,0.28299304,0,0,0.19536354,0,0.30430146,0.33660528,0.41610522,1.3561779
-1.1655016,-0.75518334,-0.33202134,-0.81410446,-1.0176089,-0.12163034,0.93575069,0.34896191,-0.78539816,1.5707963,-1.5707963,-0.78539816,0.78539816,-0.78539816,-0.78539816,-1.5707963,0,0.3530067,0,0,0.36925302,0.38409538,0,0.24496027,0.27811235,0,0,0,0.41998481,0,0,0,1.0461158
1.4344867,0.8356374,-1.5030424,-0.087079926,0.4298624,-0.96580249,0.36672828,-0.20261298,0,-0.78539816,1.5707963,-0.78539816,0.78539816,-1.5707963,-0.78539816,1.5707963,0.35229351,0.35732093,0.21816202,0,0.47734128,0.29343737,0.33581508,0,0.39211328,0.12452177,0.2700568,0.23867773,0.34758998,0,0.39801549,0.25186776,1.9266165
0.31750698,-1.2261223,1.4101393,0.03672185,1.4319728,-0.57502754,-0.94883379,-0.32519066,0.78539816,0.78539816,0.78539816,0.78539816,0,-0.78539816,-0.78539816,0.78539816,0.29694936,0.3402532,0.26366122,0,0.19030365,0.38559867,0.1303851,0,0,0,0,0,0,0.34663564,0,0.25242665,1.6219676
-0.194303,-1.5357741,-0.43037888,-1.4315458,1.4676353,-1.2393811,-1.5180364,-0.76302072,0,0,-1.5707963,-0.78539816,-0.78539816,0.78539816,-0.78539816,-1.5707963,0.33704182,0,0.28844804,0.30147942,0,0.19291468,0.26054623,0.42320363,0,0,0.37093958,0,0,0,0,0,0.74076136
0.15769109,-1.1900215,-1.3128199,-1.15903,1.1992648,-0.41572468,-0.18261512,0.12373192,0,0.78539816,0,-1.5707963,-0.78539816,1.5707963,-0.78539816,-0.78539816,0.36150125,0.32585813,0.37102355,0,0.2626289,0,0.17271422,0.3498629,0.44084132,0,0.30531481,0,0.46272849,0.32041237,0,0,1.4572718
1.3087561,-1.16851,-1.0523032,1.1064638,1.2503787,1.002295,0.35208275,-1.3058396,0,0.78539816,-0.78539816,-0.78539816,0,-0.78539816,0,-0.78539816,0.13884509,0.2391315,0.30890171,0,0,0.28223924,0.29528282,0,0.29379194,0.19346132,0,0.38356424,0,0.30923749,0,0,0.59105271
0.66027311,1.1049889,-1.54809,-0.078851401,0.49660638,-0.74823569,0.19812327,-0.23046537,0,0,0,0.78539816,-0.78539816,-1.5707963,0,0.78539816,0.25711825,0.18786328,0,0.28167218,0.18439317,0.22956981,0.33967209,0,0,0.31694052,0.49213317,0,0,0,0.28595138,0.28109309,1.1534242
-0.14905998,-1.4016957,0.50354411,-0.38481732,0.91452167,-1.4471607,-0.21890339,-0.3042405,1.5707963,0.78539816,-1.5707963,-0.78539816,1.5707963,0,0.78539816,0,0.29279851,0.40636193,0,0.2293382,0.38849069,0.09637183,0,0,0,0,0,0,0,0,0,0,1.6272209
0.27320971,-1.1728419,1.5396628,-0.18588967,-1.5046366,1.3928157,1.0460953,1.3704015,1.5707963,-0.78539816,0.78539816,0,-0.78539816,-1.5707963,-0.78539816,0,0.26663112,0.28636271,0,0.31878487,0.19822467,0.48289056,0.35092957,0.29046625,0,0,0,0,0.29913655,0,0,0.24021173,0.65398008
-1.3249517,-0.85530429,0.82885267,0.70504743,-0.35533476,0.056385315,-1.0929889,-0.97296431,-0.78539816,1.5707963,1.5707963,0,0.78539816,-0.78539816,0,0,0,0.37022218,0.24899218,0.29369482,0.33630283,0,0.18943784,0,0,0,0.33163134,0,0.39991515,0.22581743,0,0,1.2471072
0.62802702,-0.50117361,-0.61493019,0.708203,-0.72672215,0.49306213,-0.62620403,-0.27580084,-1.5707963,0,1.5707963,-1.5707963,0,-0.78539816,-0.78539816,1.5707963,0.248645,0.31413061,0.33831594,0.41850302,0,0.26090716,0.3715732,0.2359475,0.27654185,0.26680025,0,0.41258959,0.2924193,0.43299983,0,0,1.943905
-0.07600008,1.294868,1.0346479,0.61186706,1.216952,1.5434903,1.3106787,-0.27064921,0,-0.78539816,-0.78539816,0.78539816,0,0,0.78539816,-0.78539816,0.32522529,0.29780295,0.28963471,0.22523468,0.38908421,0,0.30262391,0.378933,0.39066982,0.20392791,0,0,0.2445883,0.32698142,0,0.35823328,1.2539707
1.23814,-0.49135751,1.0014667,-1.0027081,-1.0118491,-0.70671455,0.61034203,0.71840461,1.5707963,-1.5707963,-1.5707963,1.5707963,0.78539816,-1.5707963,1.5707963,1.5707963,0.33695192,0.41644164,0.30753509,0.2394068,0.21840802,0,0,0,0,0,0,0,0,0.32795218,0,0,0.89160472
0.93998804,-0.69038799,-1.4493048,1.4437372,-0.77051179,-0.34677772,-0.63869079,0.34596941,-0.78539816,0.78539816,-0.78539816,1.5707963,-0.78539816,-0.78539816,-1.5707963,1.5707963,0.35127681,0.27366305,0.33190585,0.37497167,0,0.21240982,0.20220702,0.31630413,0.38683522,0,0,0,0.42077041,0,0,0.28405774,1.0315077
0.21463165,0.76569135,1.0110614,0.03348268,0.39832095,-0.15374621,1.518199,0.35432707,-1.5707963,0.78539816,-0.78539816,-0.78539816,-0.78539816,-0.78539816,-1.5707963,-0.78539816,0.30147655,0.1588354,0.30771101,0.24418901,0.36717131,0.28668411,0,0,0,0.42139714,0.32616468,0,0,0,0.20752806,0,1.4670925
-1.222516,-0.80987856,0.89209103,-1.447843,0.87957382,-1.3378075,-0.15152721,1.1137624,1.5707963,-1.5707963,0,-1.5707963,-1.5707963,1.5707963,1.5707963,0.78539816,0.25492917,0.28192489,0.24680559,0,0.28105441,0.25617939,0,0.4089427,0,0,0,0.2693661,0,0,0,0,1.1872429
-1.441165,0.019607836,-0.31833666,-0.15195266,0.24640582,0.72343357,0.78451762,0.12328796,-1.5707963,0.78539816,-0.78539816,0,0.78539816,0,-0.78539816,-1.5707963,0.25718621,0.27220557,0.19051555,0,0,0,0.35503326,0.25775867,0,0.29467405,0,0.21355717,0.32389168,0.27671238,0,0,1.4794664
-0.88085732,-1.384322,0.33530101,-0.61311338,-0.1727264,-0.18100123,-1.0260551,-0.70541575,0.78539816,-1.5707963,-0.78539816,-1.5707963,-0.78539816,0,0.78539816,-1.5707963,0,0,0.41850148,0.1775258,0.16937726,0.42045735,0.43908436,0.31315113,0,0.26530625,0.33717571,0,0,0,0,0,1.1674192
-0.24332877,0.72697652,0.64052954,-0.85811443,0.72257499,-1.0793771,-1.535037,-0.60779259,1.5707963,-1.5707963,-0.78539816,-1.5707963,0.78539816,-1.5707963,1.5707963,-1.5707963,0.37818626,0,0.32978002,0.29138644,0,0.32327569,0.33772136,0.2150606,0,0.26479666,0,0,0.48165373,0.34227313,0.28566455,0.3387665,1.1685868
-0.80352356,0.88641783,0.59214341,-0.4112482,-0.34464641,0.62460638,-1.4432337,-0.19221498,-1.5707963,1.5707963,-0.78539816,1.5707963,-1.5707963,1.5707963,1.5707963,-1.5707963,0,0.29591998,0.41016589,0.32431575,0,0.31851353,0.27667935,0,0.28794168,0,0,0.33464784,0,0,0,0,1.0739841
0.78394464,-0.082101602,-0.722458,-0.095922858,-0.53843494,1.4523362,-0.76042516,-0.4667909,-0.78539816,-1.5707963,0,0,-0.78539816,0,-0.78539816,0.78539816,0,0.37926908,0.37089216,0.27790584,0.24826341,0,0,0.36516323,0,0,0,0.37700339,0.3176078,0.42524435,0,0,1.5376224
-0.1556974,0.14054227,-0.38371848,0.53322207,-1.1004992,-1.5343961,0.73952787,1.1043608,0.78539816,0.78539816,0,0,-0.78539816,-1.5707963,-0.78539816,-0.78539816,0.29638764,0.23972528,0.23794517,0.41543122,0,0.36218665,0.44882569,0.24679559,0.14048462,0.29656127,0.29675393,0,0.28618949,0.3123567,0.073370503,0,1.5389015
-0.97438345,0.65987638,0.72020647,-0.046387616,-0.52168403,0.24158096,1.3135374,0.65209775,-1.5707963,-1.5707963,1.5707963,0,0,0,0.78539816,0.78539816,0,0,0.32973653,0.2838275,0,0.41262441,0,0.43335402,0.34246139,0.22268581,0.36087762,0.25503583,0.27794207,0,0,0,1.0911831
-1.4610949,1.2074691,-0.75543276,-1.3824589,0.23290274,-0.028047899,-0.16213307,-1.2096738,1.5707963,0,-1.5707963,0.78539816,1.5707963,-1.5707963,1.5707963,1.5707963,0.36602063,0,0,0.17301472,0.15308607,0.26649526,0,0.42214695,0.2137251,0.29491734,0.33111792,0.23741821,0.40698675,0,0,0.38466495,1.2967814
-1.4668408,-1.115362,-0.0054739388,-0.89430289,-1.1693519,0.50655008,-0.12897946,-0.058839043,0.78539816,0.78539816,0.78539816,1.5707963,0.78539816,-1.5707963,-1.5707963,0,0,0,0,0.20695595,0.26400743,0.20736068,0,0.14720771,0,0.41503798,0,0,0,0.29266109,0.35013332,0.35210818,0.7173863
-0.70249405,-0.71227775,1.3574522,0.45265438,-1.1752266,-0.84104761,-1.4618196,-1.5477919,-1.5707963,-0.78539816,0,-0.78539816,0,-1.5707963,1.5707963,0.78539816,0.39922108,0.25058596,0.48583769,0.27773714,0.31746807,0,0.22736582,0,0.073840245,0,0,0.26099879,0.30594599,0,0,0,1.7729517
-1.0227968,0.6498129,1.2292639,1.1257001,0.97110725,0.82573622,-1.4077681,-1.0249871,1.5707963,1.5707963,-1.5707963,-1.5707963,0.78539816,1.5707963,1.5707963,0,0,0.29545175,0.33854429,0,0.38198036,0,0.29008841,0,0.33363128,0,0.24264508,0.30730026,0,0.22742067,0,0,0.77848483
-1.013407,1.3832157,-0.080134079,0.92978926,0.68616148,-0.47062339,0.76300146,-0.21573587,-0.78539816,-1.5707963,-0.78539816,-0.78539816,1.5707963,-0.78539816,0,-0.78539816,0.24544186,0,0,0.27576655,0.14358598,0.32200033,0,0,0.3280253,0,0,0,0.39069001,0,0.49572059,0.18679905,1.7339074
0.5515397,-1.1121176,1.1158561,-1.1152998,1.0401241,1.5435057,1.5699022,-0.88985589,1.5707963,1.5707963,-0.78539816,-1.5707963,0,0.78539816,0,0.78539816,0.26452225,0.3336437,0.36070566,0,0.21384751,0.23302654,0.36238446,0.17359852,0,0,0.23137825,0.36874694,0,0.22765938,0,0,0.79883543
0.37733869,-0.94420465,-1.0631336,1.2927809,0.5131239,0.40154225,0.57964594,0.030444926,-0.78539816,1.5707963,-0.78539816,-0.78539816,-0.78539816,-0.78539816,1.5707963,0.78539816,0,0.3919742,0.30401605,0.39105808,0.36370757,0.29086699,0.27059962,0,0.28351427,0,0,0,0.32932797,0,0,0,1.6515102
0.012197787,0.80468047,-0.29165222,-0.91428398,-0.84115973,-0.2045703,-1.3107446,-0.83641694,1.5707963,0.78539816,0,1.5707963,0.78539816,-0.78539816,0.78539816,0.78539816,0.42191799,0.30192127,0.26223658,0.23639948,0.29547103,0.26121022,0,0,0.26726246,0.22319296,0.1713242,0,0.13832002,0.33434906,0,0.28407533,0.46620138
1.2943964,-0.6096171,-1.1009007,1.1428498,0.17945822,0.225404,-0.395732,-0.3161499,-1.5707963,1.5707963,-1.5707963,-0.78539816,0.78539816,-1.5707963,0,-0.78539816,0.38138489,0,0.23374033,0.3669372,0.35382307,0.38670693,0.31103405,0.30845817,0,0,0,0,0.21587314,0,0,0,1.9099241
1.3271591,0.25512856,-0.32833412,1.4667034,-1.1926691,1.3132851,-0.44778477,1.3373209,1.5707963,0.78539816,-0.78539816,0,-1.5707963,0.78539816,-0.78539816,-1.5707963,0.36765812,0.42781613,0,0,0.38049499,0,0.23202936,0.27955905,0.25348814,0.37425245,0,0.31703543,0.081167633,0,0.20304633,0.38457198,0.99568968
0.97629292,0.01667447,0.64606681,1.1006572,1.0475641,0.92425703,-1.1877595,-0.99382536,0.78539816,-1.5707963,-1.5707963,1.5707963,0.78539816,-0.78539816,0,1.5707963,0.29284495,0,0.42110312,0,0.32931982,0.26538344,0.24514244,0.32712654,0,0,0,0,0,0,0,0.25018985,1.1029681
0.96202763,-0.97904029,0.93216111,-0.29074446,-1.3655548,-1.5448881,0.32851362,1.5501785,0.78539816,0.78539816,0,-1.5707963,0,0.78539816,1.5707963,0.78539816,0.31839568,0.286377,0.35431446,0,0.38882686,0,0.3176763,0.41697826,0,0,0.29577112,0.29872117,0.2726008,0,0,0.36745988,0.44689592
-0.68177012,-1.1219933,-1.5020047,-1.4955862,-0.43522943,-1.2733172,-0.11384022,-0.082729698,1.5707963,0,0.78539816,-0.78539816,1.5707963,0,1.5707963,0,0.22525927,0.14839851,0,0,0.31141668,0.22025589,0.25933098,0,0,0,0.22073185,0.31914981,0,0.3096362,0.43733901,0,0.98086392
-0.65366663,-0.025605643,0.044149316,0.6016916,-0.1560227,0.95630682,0.26070442,-0.86254314,-1.5707963,0.78539816,-0.78539816,0.78539816,1.5707963,1.5707963,0.78539816,1.5707963,0.29683762,0.28470151,0.33524913,0,0.43582352,0.25286001,0.35219434,0.37494468,0.40926923,0.25296645,0,0,0,0,0.21403953,0,2.4204176
-1.3353259,0.71519368,0.52660766,0.82839808,-0.65213667,0.55580079,1.388906,1.3095612,0,1.5707963,-1.5707963,1.5707963,0,0,1.5707963,-0.78539816,0,0,0.44890644,0.28288047,0,0.37676857,0.17006966,0.36975486,0,0.34157413,0.42608024,0,0.31834786,0,0,0,1.3722618
-1.1306137,1.2689291,-1.3807979,-0.12542021,0.071197931,-0.32316983,0.29839719,1.1796525,0,1.5707963,0,0.78539816,-0.78539816,0,0,-0.78539816,0.30899252,0.36222241,0.30384945,0.35532534,0,0.34230165,0,0,0.22292374,0.22246105,0.15824086,0,0,0,0.43353456,0.40792623,1.388262
-0.90006975,-0.7037126,0.79873702,0.34774941,1.2620555,-0.66608932,-1.4686534,-0.16423594,1.5707963,1.5707963,0,0,0,1.5707963,0.78539816,1.5707963,0.27008611,0.28368783,0.37103349,0,0.37902193,0.32379127,0.22375309,0.32891623,0.26403916,0,0.1191227,0,0.23003746,0,0.33752927,0.37383828,1.3276629
0.077687385,-1.2106694,0.37499079,0.43531774,-0.38408979,0.57579092,1.2126631,-1.4239783,0,0,0,-1.5707963,0,1.5707963,-1.5707963,0,0.18587482,0.30190791,0,0.18907089,0.22800541,0,0,0.27536204,0.18268321,0.28932555,0,0.326354,0,0.19727533,0,0.21621904,1.2552676
1.5225999,-1.0770709,-0.4739988,0.58110579,-0.56649328,1.1148345,0.56430573,-0.1818947,-0.78539816,-0.78539816,0,1.5707963,0,0.78539816,-1.5707963,-0.78539816,0.34924335,0,0,0,0.25777457,0.24521667,0.25920989,0.14864675,0,0.30779924,0,0,0,0,0,0.36371944,0.87089428
0.53174918,-0.7227073,-1.1443934,-0.98989502,0.70907562,1.3730874,-0.66009571,-1.2650069,1.5707963,-1.5707963,0,0.78539816,0,0,1.5707963,0,0,0.28577847,0.26993699,0.36657291,0.22393751,0,0.38575871,0.35937037,0,0.24244285,0,0.26361327,0.35469015,0,0,0.33381374,2.0015133
-1.4021871,-1.4717884,0.55292215,0.13147718,1.1973967,-0.39579209,-1.3260718,-0.83012662,0,1.5707963,1.5707963,1.5707963,0.78539816,-1.5707963,-0.78539816,0,0.39623151,0.36982195,0.24583855,0.36289098,0.13932418,0.45308616,0.23370124,0,0.23325299,0.31780364,0,0.31425153,0.1969344,0.26362011,0.31486839,0,2.0280563
0.78213837,0.9758561,-1.0417498,-0.59270345,0.42340675,0.48995793,0.60856514,-0.87134596,1.5707963,0.78539816,-0.78539816,-0.78539816,0,-1.5707963,-1.5707963,0,0.26295863,0.26321639,0,0.37363965,0.33624387,0.29722414,0.28514521,0.32360525,0.15542321,0.29934368,0.1773066,0,0,0,0,0,0.81420547
1.5019409,0.42336024,-0.29174496,0.66857448,-0.74570911,-1.3198542,-0.0030987918,1.3256806,0.78539816,-0.78539816,-1.5707963,-0.78539816,1.5707963,1.5707963,0.78539816,1.5707963,0,0.29409851,0.2129386,0,0.29104139,0.37573831,0.43219308,0,0.28976529,0.26054678,0,0.31023243,0,0.30530879,0,0.27230508,1.3529377
1.4118036,-0.26554214,1.236402,-1.4267918,-0.31318061,-1.4588327,1.5286765,0.52128813,-0.78539816,0,1.5707963,-0.78539816,-1.5707963,1.5707963,-1.5707963,1.5707963,0,0,0.41329119,0,0.34166509,0.26143238,0.41167619,0,0.2235635,0.26416624,0.42621142,0.34154647,0.23075633,0.30939002,0.087263246,0.40120989,1.1128583
-1.0632697,-0.99410517,-0.93581942,-1.5042191,-1.0144621,-0.64034462,0.82445032,-1.0286527,-0.78539816,-1.5707963,0.78539816,0,0,1.5707963,0.78539816,-1.5707963,0,0.1976504,0.308022,0.24070193,0.36117188,0.2504029,0.2199565,0.33601134,0.22842501,0,0,0.36352933,0,0.24390787,0.19358779,0,0.91642693
1.3786969,-0.62798628,1.1859781,-0.6716294,-0.33299073,-1.3986459,1.4958689,-1.097721,1.5707963,0.78539816,-0.78539816,-1.5707963,-1.5707963,-0.78539816,0.78539816,0,0,0,0,0,0.17361682,0.2415871,0.40684188,0,0.26973481,0.38638398,0.50648218,0.31907833,0.20638727,0,0.26222102,0,1.8412652
0.83469994,-1.5508685,0.34784904,-0.20511983,-1.1219019,0.033174926,1.5090835,1.0887798,-0.78539816,-0.78539816,1.5707963,-0.78539816,0,0.78539816,0.78539816,1.5707963,0.31297869,0.26988566,0,0.34678202,0,0,0.24941452,0,0.30931215,0.1941911,0.26684695,0.25840249,0.23593549,0.017110198,0,0,1.6797737
